Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin K	810.0	Homo sapiens	CN(C)CCn1c(=O)c(nn(-c2cccc(c2)C(F)(F)F)c1=O)C#N	1
Cathepsin K	813.0	Homo sapiens	Cc1nnc(CN2CCC(CCOc3ccc(cc3C(F)(F)F)-c3cc4n(C)cnc4c(n3)C#N)CC2)o1	1
Cathepsin K	830.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccccc1)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	830.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)SC(C)C	1
Cathepsin K	840.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CCC2CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	1
Cathepsin K	840.0	Homo sapiens	CC(C)=CCCC1(C)Oc2cc(O)c3C(=O)CC(Oc3c2C=C1)c1ccc(O)cc1	1
Cathepsin K	840.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccccc1	1
Cathepsin K	855.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1	1
Cathepsin K	867.0	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1ccncc1)NC(=O)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	870.0	Homo sapiens	CCCn1c(=O)c(nn(C2CCCC2)c1=O)C#N	1
Cathepsin K	871.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCCN2CCCC2)c(c1)C(F)(F)F)C#N	1
Cathepsin K	891.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OC2CCNCC2)c(c1)C(F)(F)F)C#N	1
Cathepsin K	900.0	Homo sapiens	Fc1ccc2c(c1)[nH]c(=O)c1cc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)cc21	1
Cathepsin K	912.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](CCc1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	922.0	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC1)C(=O)OC(C)(C)C	1
Cathepsin Z	933.25	Homo sapiens	CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N	1
Cathepsin K	974.0	Homo sapiens	CC(C)(C)CN(Cc1ccc(Br)cc1)c1nccc(n1)C#N	1
Cathepsin K	977.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(cc1)C(F)(F)F	1
Cathepsin K	985.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccccc1	1
Cathepsin K	988.0	Homo sapiens	CC(C)C[C@H](NC(C)c1ccc(Br)cc1)C(=O)NCC#N	1
Cathepsin K	997.6	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)N(C)C1CC1	1
Cathepsin K	1000.0	Homo sapiens	NCCCCC(NC(=O)c1ccccn1)C(=O)COc1c(F)ccc(F)c1F	0
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCN(CC1)c1ccc(OCc2cc3cnc(nc3n2CCc2ccc(Cl)cc2)C#N)cc1	0
Cathepsin K	1000.0	Homo sapiens	NCCCCC(NC(=O)c1ccc(F)nc1)C(=O)COc1ccon1	0
Cathepsin K	1000.0	Homo sapiens	CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1000.0	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nnc(CN)o1)C(=O)NCC#N)C(C)(C)C	0
Cathepsin K	1000.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(ccc1Cl)C(F)(F)F	0
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCN(CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1F	0
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C#N	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1cccc(NC2CCCCC2)c1	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1cncc(NC2CCCCC2)n1	0
Cathepsin K	1000.0	Homo sapiens	N#Cc1cccc(NC2CCCCC2)n1	0
Cathepsin K	1000.0	Homo sapiens	C[C@@H]1C[C@H](CN1C#N)NS(=O)(=O)c1cccc(Br)c1	0
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCC(=CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCC(CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	CC(=O)Nc1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(COc3ccccc3)n(CCC3CCCCC3)c2n1	0
Cathepsin K	1000.1	Homo sapiens	CN(Cc1cc2cnc(nc2n1CCC1CCCCC1)C#N)c1ccccc1	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(CNc3ccccc3)n(CCC3CCCCC3)c2n1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCN2CCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCc2cccc(Cl)c2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(CCn2c(Cc3ccc(Cl)cc3)cc3cnc(nc23)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCC2CCCCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCC2CCCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCCC2CCCCC2)C#N)cc1	0
Cathepsin K	1000.1	Homo sapiens	COc1cc(NC(=O)c2cnc(nc2NCC2CCC3(CC3)CC2)C#N)c(cc1OC)-c1ccccc1	0
Cathepsin K	1000.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1Cl)C(F)(F)F	0
Cathepsin K	1000.0	Homo sapiens	FC(F)(F)c1cccc(c1)-n1nc(C#N)c(=O)n(Cc2ccccc2)c1=O	0
Cathepsin K	1000.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCN(C)CC2)cc1	0
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCN(C)C)cc1	0
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCN2CCCC2)cc1	0
Cathepsin K	1000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O	0
Cathepsin K	1000.0	Homo sapiens	N#CN1CCCC1	0
Cathepsin K	1000.1	Homo sapiens	COc1cccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)c1	0
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1cccc(Cl)c1	0
Cathepsin K	1000.0	Homo sapiens	O=C(N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N)[C@@H]1CCCCN1	0
Cathepsin K	1015.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)C(N)=O	0
Cathepsin K	1034.0	Homo sapiens	Cc1cccc(c1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1cccc(C)c1	0
Cathepsin K	1036.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cncnc1	0
Cathepsin K	1045.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N(C)C	0
Cathepsin K	1071.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(CCCO)c(c1)C(F)(F)F)C#N	0
Cathepsin K	1072.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1nc(C#N)c2[nH]cnc2n1	0
Cathepsin K	1100.0	Homo sapiens	Fc1cc2c3ccccc3[nH]c(=O)c2cc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N	0
Cathepsin K	1100.0	Homo sapiens	Cn1c2ccccc2c2cc(F)c(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)cc2c1=O	0
Cathepsin K	1100.0	Homo sapiens	CCCn1c(=O)c(nn(CC2CCCCC2)c1=O)C#N	0
Cathepsin K	1100.0	Homo sapiens	COCCN1C(=O)Cc2ccc(cc12)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	0
Cathepsin K	1100.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CCC2CCCC2)NC(=O)N2CCOCC2)C(=O)CN1S(=O)(=O)c1ccccn1	0
Cathepsin K	1100.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NOC(=O)N1CCOCC1	0
Cathepsin K	1102.0	Homo sapiens	CC(C)CO[C@H]1CCN2C[C@H]1OC2=O	0
Cathepsin K	1148.0	Homo sapiens	Cc1noc(CN2CCC(CCOc3ccc(cc3C(F)(F)F)-c3cc4n(C)cnc4c(n3)C#N)CC2)n1	0
Cathepsin K	1175.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCN2CCNC(=O)C2)c(c1)C(F)(F)F)C#N	0
Cathepsin K	1200.0	Homo sapiens	CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C2(C)C	0
Cathepsin K	1200.0	Homo sapiens	CN1CCN(CC1)C(=O)c1cccc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1200.0	Homo sapiens	CN(C)CCN1C(=O)Cc2ccc(cc12)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1200.0	Homo sapiens	COc1ccc(NCCNC(=O)C(CC(C)C)Oc2ccccc2-c2ccccc2)cc1	0
Cathepsin K	1200.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin K	1200.0	Homo sapiens	CCCC[C@H](NC(=O)OCC(C)(C)CC)C(=O)C(=O)Nc1ccnn1C	0
Cathepsin K	1200.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1cc(OC)c(OC)c(OC)c1)\C=C\c1ccccc1	0
Cathepsin K	1227.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O	0
Cathepsin K	1258.93	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nnco1)NC(=O)c1ccccc1	0
Cathepsin K	1258.93	Homo sapiens	N#CN1CCC(CCc2ccccc2)C1	0
Cathepsin K	1259.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1cc2n(C)cnc2c(n1)C#N	0
Cathepsin K	1259.0	Homo sapiens	Cc1nc(C)c(s1)C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	0
Cathepsin K	1259.0	Homo sapiens	Cc1ccc(cc1)C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	0
Cathepsin K	1300.0	Homo sapiens	CC1(C)CC(=O)NC1(C)C#N	0
Cathepsin K	1300.1	Homo sapiens	CN(C(=O)[C@H]1CCCN1C#N)C(C)(C)C	0
Cathepsin K	1300.1	Homo sapiens	CC(C)(C)OC(=O)[C@@H]1CCCCN1C#N	0
Cathepsin K	1400.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1ccc2CC(=O)Nc2c1	0
Cathepsin K	1400.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](CCCc1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin K	1400.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccc(Cl)cc1	0
Cathepsin K	1405.0	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(c1)C(Cc1ccccc1)C(=O)NCC#N	0
Cathepsin K	1420.0	Homo sapiens	Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)c(-c3cc(ccc3O)[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)c2o1	0
Cathepsin K	1463.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1csc(n1)-c1ccccc1	0
Cathepsin K	1500.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)N1CCN(CC1)C1CCOC1	0
Cathepsin K	1500.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccccc1)C(C)(C)CC)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin K	1500.0	Homo sapiens	COc1cc(cc(OC)c1OC)C(=O)CN1CCCC[C@H]1C(=O)N[C@@H](CC(C)C)\C=C\c1ccccc1	0
Cathepsin K	1500.1	Homo sapiens	CC(=O)N1CCN(CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	1500.1	Homo sapiens	CCC(=O)Nc1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	1520.0	Homo sapiens	COc1ccc(cc1-c1c(O)cc(O)c2c1oc(cc2=O)-c1ccc(O)cc1)-c1cc(O)c2c(cc(O)cc2=O)o1	0
Cathepsin K	1540.0	Homo sapiens	Oc1ccc(cc1)-c1cc(=O)c2c(O)c(Oc3ccc(cc3)-c3cc(O)c4c(cc(O)cc4=O)o3)c(O)cc2o1	0
Cathepsin K	1570.0	Homo sapiens	COc1ccc(cc1)-c1cc(=O)c2c(O)cc(OC)c(-c3cc(ccc3O)-c3cc(O)c4c(cc(O)cc4=O)o3)c2o1	0
Cathepsin K	1600.0	Homo sapiens	CC(COc1ccc(cc1)-c1csnn1)=NNC(N)=S	0
Cathepsin K	1600.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1csc(c1)C(=O)N1CCN(CC1)C1CC1	0
Cathepsin K	1630.0	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@H]2OCCN2C1=O)OCc1ccccc1	0
Cathepsin K	1660.0	Homo sapiens	CN1CCN(CCCOc2ccc(cc2C(F)(F)F)-c2cccc(n2)C#N)CC1	0
Cathepsin K	1660.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1cc2n(CCN3CCOCC3)cnc2c(n1)C#N	0
Cathepsin K	1700.0	Homo sapiens	CO[C@@H]1C[C@@H]2CN(CCN2C1)c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1700.0	Homo sapiens	CN1CCN(CC1)C(=O)c1ccc(cc1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1700.0	Homo sapiens	CS(=O)(=NC#N)c1cccc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1700.0	Homo sapiens	NC(=O)c1ccc(s1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	1700.0	Homo sapiens	CC1(C)OC(=O)c2ccc(cc12)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	0
Cathepsin K	1700.0	Homo sapiens	CS(=O)(=O)c1cc(ccc1C#N)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	0
Cathepsin K	1800.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)C1=CC2COCCN2CC1	0
Cathepsin K	1833.0	Homo sapiens	S=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1	0
Cathepsin K	1850.0	Homo sapiens	Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)c(-c3cc(ccc3O)-c3cc(O)c4c(cc(O)cc4=O)o3)c2o1	0
Cathepsin K	1870.0	Homo sapiens	Oc1ccc2[nH]cc(C[C@H](NC(=O)c3ccc(cc3)-c3ccccc3)C(=O)NC3(CC3)C#N)c2c1	0
Cathepsin K	1900.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	0
Cathepsin K	1900.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)c1cccs1	0
Cathepsin K	1900.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCCSc2nccn2C)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin K	1900.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1ccc(s1)C(=O)N1CCn2nccc2C1	0
Cathepsin K	1900.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)C1=CCN2CCOCC2C1	0
Cathepsin K	1905.0	Homo sapiens	CC(=O)N1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1	0
Cathepsin K	1940.0	Homo sapiens	COc1cc2c([nH]c3c4C=CC(C)(C)Oc4c(C)cc23)c(c1O)-c1c(O)c(OC)cc2c1[nH]c1c3C=CC(C)(C)Oc3c(C)cc21	0
Cathepsin K	1995.0	Homo sapiens	FC(F)(F)c1cccc(c1)-c1cc2nc[nH]c2c(n1)C#N	0
Cathepsin K	1995.0	Homo sapiens	CC(C)c1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1	0
Cathepsin K	2000.0	Homo sapiens	Fc1cc(Br)cnc1C1(CNC1)C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccccc1Cl	0
Cathepsin K	2000.0	Homo sapiens	NC(=O)c1cccc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2000.0	Homo sapiens	FC(F)(F)Oc1ccc(Nc2nc(nc(n2)N2CCOCC2)C#N)cc1	0
Cathepsin K	2000.0	Homo sapiens	COCCN1CCN(CC1)C(=O)c1cc(cs1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2000.0	Homo sapiens	NC(=O)c1coc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2000.1	Homo sapiens	CC(=O)N1CCN(CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCCC2)C#N)cc1	0
Cathepsin K	2000.1	Homo sapiens	OC(=O)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	0
Cathepsin K	2000.0	Homo sapiens	CCCn1c(=O)c(nn(-c2cccc(c2)C(F)(F)F)c1=O)C#N	0
Cathepsin K	2000.0	Homo sapiens	FC(F)(F)c1cccc(c1)-n1nc(C#N)c(=O)n(C2CCCC2)c1=O	0
Cathepsin K	2042.0	Homo sapiens	Cc1cccc(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)n1	0
Cathepsin K	2100.0	Homo sapiens	CS(=O)(=NC#N)c1ccc(cc1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2100.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1ccc2C(=O)OCc2c1	0
Cathepsin K	2100.0	Homo sapiens	CS(=O)(=O)c1ccc(cc1F)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2100.0	Homo sapiens	CS(=O)(=O)c1ccc(cc1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2105.0	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(OC)cc1	0
Cathepsin K	2200.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)N1CCC(CC1)N1CCOCC1	0
Cathepsin K	2200.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)N1CCN2CCOCC2C1	0
Cathepsin K	2200.0	Homo sapiens	Fc1cc2c3ccccc3[nH]c(=O)c2cc1CC(NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N	0
Cathepsin K	2200.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1ccc(o1)C(=O)N1CCOCC1	0
Cathepsin K	2200.0	Homo sapiens	CN1C(=O)Cc2ccc(cc12)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	0
Cathepsin K	2210.0	Homo sapiens	CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c1ccc(I)cc1)C(=O)NC(C)(C)C	0
Cathepsin K	2290.0	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1c(F)cccc1F	0
Cathepsin K	2291.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1nc(C#N)c2ncn(CC)c2n1	0
Cathepsin K	2291.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCc2ccccn2)c(c1)C(F)(F)F)C#N	0
Cathepsin K	2300.0	Homo sapiens	Fc1cc2c3cc(cc(F)c3[nH]c(=O)c2cc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)C#N	0
Cathepsin K	2300.0	Homo sapiens	OC(=O)c1ccc(s1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2300.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1cnn(CC2CCOCC2)c1	0
Cathepsin K	2300.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	0
Cathepsin K	2300.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)C12CCC(CC1)CN2)C#N)-c1ccc2C(=O)NCCc2c1	0
Cathepsin K	2300.0	Homo sapiens	CC(C)CO[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	0
Cathepsin K	2344.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCC2CCN(CC2)S(C)(=O)=O)c(c1)C(F)(F)F)C#N	0
Cathepsin K	2400.0	Homo sapiens	CN1C2CCC1CN(C2)c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2400.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1cn[nH]c1	0
Cathepsin K	2400.0	Homo sapiens	CC(=O)N1CCN(CC1)C(=O)c1cc(cs1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	CN1CCN(CC1)C(=O)c1coc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	CN1CCN(CC1)c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	CS(=O)(=O)N1CCN(CC1)c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1cnn(c1)C(=O)C1CCOCC1	0
Cathepsin K	2500.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1cnc(s1)N1CCOCC1	0
Cathepsin K	2500.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2)C#N)-c1ccc2COC(=O)c2c1	0
Cathepsin K	2500.0	Homo sapiens	CCNC(=O)c1coc(c1)-c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	CCN1CCC(CC1)c1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c(F)c1	0
Cathepsin K	2500.0	Homo sapiens	CCn1c(=O)c(nn(-c2cccc(c2)C(F)(F)F)c1=O)C#N	0
Cathepsin K	2500.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin K	2500.1	Homo sapiens	C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H]1[C@H]2OCCN2C1=O	0
Cathepsin K	2500.0	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H]2N(CCCS2(=O)=O)C1=O)OCc1ccccc1	0
Cathepsin K	2500.1	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H]2SCCN2C1=O)OCc1ccccc1	0
